"","x"
"1",175.924529467721
"2",166.56394072127
"3",131.280288685952
"4",265.297793996281
"5",231.715181353234
"6",322.907733068589
"7",317.880362628507
"8",297.372987456738
"9",181.909253227696
"10",354.68794280932
"11",261.980401067906
"12",263.328919074736
"13",305.653188390567
"14",449.869497929199
"15",382.730607359318
"16",374.449596179114
"17",335.608504321543
"18",228.429607410778
"19",498.155268351103
"20",357.073156626511
"21",351.619333406846
"22",385.539416719647
"23",461.69364741575
"24",340.453812223718
"25",391.301133985797
"26",229.847324046337
"27",231.558872902722
"28",70.3682144567698
"29",198.420759051963
"30",302.847657572532
"31",310.163693057324
"32",449.684129952748
"33",387.312381337071
"34",461.807128872252
"35",453.660195283634
"36",428.940113770305
"37",458.721437037253
"38",451.745165870891
"39",378.919008723882
"40",425.103964228203
"41",636.977980020754
"42",422.336986602011
"43",439.982438481554
"44",496.675398757185
"45",460.520405372908
"46",282.055983526556
"47",221.672330828333
"48",347.073151053447
"49",481.759162083446
"50",448.12308244121
"51",398.508654692984
"52",379.782662804032
"53",537.829366967096
"54",383.458703457306
"55",506.162108354092
"56",499.041860090905
"57",458.22102506865
"58",538.253691783359
"59",613.798255895759
"60",648.468218021475
"61",632.678682578042
"62",800.002080961721
"63",646.039189342731
"64",656.149673897715
"65",708.579885129743
"66",645.266227911291
"67",759.013040711608
"68",661.010319451388
"69",650.975928481477
"70",667.340964201553
"71",780.911274457047
"72",815.364659360966
"73",802.837245711438
"74",883.351104153076
"75",867.153161242558
"76",741.940965170171
"77",836.45736252107
"78",741.468067642864
"79",718.883875855038
"80",768.4745319343
"81",587.382017859941
"82",840.929960610612
"83",789.489862878473
"84",755.175080246097
"85",724.912467745633
"86",673.050157386417
"87",709.013342160375
"88",779.79650363153
"89",710.582983424072
"90",667.820947196558
"91",643.593386255327
"92",705.95974773302
"93",684.283106030332
"94",661.362834395394
"95",752.602815228323
"96",737.96329686974
"97",547.080746084441
"98",675.584416452095
"99",747.457722285657
"100",770.728444228737
"101",725.703114586158
"102",699.317434511402
"103",770.123786455922
"104",734.70028149535
"105",695.033440496541
"106",670.208224953345
"107",685.744373160353
"108",568.351388132263
"109",709.877191960207
"110",723.568829731384
"111",778.141318668622
"112",727.588611015711
"113",765.95297193845
"114",691.186409033154
"115",759.089789672856
"116",809.563369716922
"117",865.495676745379
"118",843.208965352116
"119",781.473662542917
"120",761.324614209233
"121",733.439952926674
"122",773.366855468596
"123",825.036682836365
"124",569.211468614004
"125",701.884914007745
"126",812.903936191907
"127",861.936831833696
"128",815.944991212882
"129",930.529543877338
"130",745.158148111333
"131",847.462322393745
"132",802.8901210756
"133",787.835720112809
"134",897.551953715432
"135",982.222305204159
"136",822.985671427993
"137",976.529908168918
"138",954.019815429199
"139",857.325846216227
"140",789.307730159748
"141",862.036453205752
"142",888.372895158312
"143",882.749135952427
"144",705.568886219121
