"","x"
"1",-83.886430956604
"2",35.7298876291593
"3",213.225742221804
"4",203.919839156384
"5",98.9236012435891
"6",87.865794696097
"7",-52.4253188574781
"8",109.098200669338
"9",199.20879377861
"10",98.6816337083655
"11",171.365211981869
"12",209.671564057751
"13",57.3921760745864
"14",7.29444700600647
"15",49.0915225289673
"16",102.705717742808
"17",90.9831071653892
"18",128.849428413004
"19",166.317905419588
"20",164.977152828597
"21",251.977385707566
"22",174.949707681554
"23",141.55500897315
"24",279.469940893053
"25",290.250865183246
"26",237.278703099583
"27",185.841186059741
"28",337.625965645712
"29",509.754671595687
"30",419.274590264364
"31",400.613163644952
"32",412.227518475957
"33",405.833060688281
"34",402.850974850677
"35",277.818951628924
"36",248.066376674319
"37",227.159441094192
"38",86.0223387496817
"39",220.390872650235
"40",188.123263221021
"41",176.96766524104
"42",87.9221323075909
"43",101.670385832012
"44",156.90889984439
"45",235.514741765717
"46",392.013513257135
"47",523.327717143363
"48",475.491176974626
"49",423.81289942695
"50",427.935195908992
"51",427.3333256845
"52",413.005867456579
"53",368.49971165461
"54",434.709428553229
"55",272.588719085217
"56",396.540346316883
"57",423.921174012601
"58",315.623329988158
"59",423.211398178852
"60",248.322149050797
"61",324.577028232593
"62",212.55545954629
"63",253.987028548495
"64",277.825543586968
"65",351.610114182249
"66",287.7145098713
"67",403.517077931352
"68",324.368959652614
"69",339.95898932348
"70",529.906074850525
"71",330.119612611071
"72",377.523185943133
"73",274.821370352117
"74",386.195406099963
"75",259.270312155182
"76",322.846867000129
"77",300.337283195828
"78",330.820444237718
"79",405.217354259784
"80",350.849922818078
"81",215.823562960121
"82",170.267174293363
"83",158.802695838602
"84",21.3429595589845
"85",96.5529047619821
"86",-33.6199019525895
"87",94.979269283657
"88",177.462721098525
"89",189.897281178986
"90",126.765086210017
"91",11.6271395143564
"92",16.2670021025702
"93",-9.40945103990194
"94",154.504833374708
"95",166.193969381788
"96",1.20443202549725
"97",-8.24208583743802
"98",111.452533531378
"99",-56.6419711907675
"100",71.2181499017581
"101",74.8086821069246
"102",64.8274843865114
"103",88.9517249548361
"104",317.418317106182
"105",151.145714810007
"106",-24.2288614302386
"107",-45.3891866568667
"108",-25.1311306388084
"109",-21.0999174560669
"110",118.031705140705
"111",-34.006308734146
"112",104.444581538754
"113",139.863342289961
"114",1.214610638937
"115",19.189637571874
"116",50.6675340418684
"117",10.4692526576208
"118",17.8306932512134
"119",-21.9246498158156
"120",57.5136476400534
"121",-12.232707778951
"122",-64.2531388035026
"123",-116.7147055555
"124",7.4782568548612
"125",100.492771384337
"126",173.575986682068
"127",181.899924111412
"128",281.419826577401
"129",234.830380034496
"130",13.6213007561616
"131",102.922536679395
"132",199.301197830671
"133",228.462702379204
"134",191.119560403996
"135",305.205400234444
"136",279.345309734981
"137",304.118454464559
"138",89.6361666167127
"139",217.784605601022
"140",383.589355477431
"141",317.542284367925
"142",379.125309060981
"143",238.305605088719
"144",224.899197558784
