"","x"
"1",-47.4304126938946
"2",222.633853581278
"3",162.309664930305
"4",127.02326332481
"5",211.914226537913
"6",-39.2610983914571
"7",7.70598319405163
"8",118.859329941635
"9",-17.5741649403965
"10",-24.0425024260282
"11",28.8582804023308
"12",-56.7867609901151
"13",-26.253738689203
"14",-156.923070902229
"15",-18.9840045455818
"16",-49.2922043057726
"17",-21.5176645118777
"18",-41.4760789551795
"19",-90.519295020988
"20",-38.6724162056008
"21",-5.22952472089018
"22",23.8021506756982
"23",28.1660648629954
"24",-61.9897184216939
"25",-69.1479102669214
"26",-83.0934802026448
"27",-113.359470611713
"28",-207.179414131029
"29",-30.7533779540499
"30",75.0162851789187
"31",-124.642601833395
"32",127.603810905208
"33",36.7703295019977
"34",-65.1987135884094
"35",-39.5825155937959
"36",134.974818911006
"37",-110.260195705992
"38",-71.3921441422346
"39",-125.990297704079
"40",-91.5343469544225
"41",-94.1172253336081
"42",-90.917478348367
"43",-38.1689357333895
"44",117.783839468337
"45",-3.43183341645859
"46",19.1692856977841
"47",-224.264484421271
"48",20.6160214122171
"49",6.36277795991051
"50",147.436705427364
"51",211.694869658771
"52",44.5913740108699
"53",106.246845626568
"54",32.1568505533326
"55",-129.043760907801
"56",-111.919810637882
"57",-149.344485865004
"58",83.9151953131854
"59",-9.1610573888471
"60",120.674483516982
"61",-104.001459578307
"62",-71.311549163934
"63",68.2472653510113
"64",116.705108165646
"65",5.31113160828058
"66",68.9065848545349
"67",48.7203323264261
"68",51.7278572126943
"69",64.9954401978058
"70",67.6186568771326
"71",112.907964184614
"72",45.4646778695839
"73",46.619887266089
"74",30.1495356597579
"75",-4.39397116020285
"76",98.2666198354113
"77",-52.3909482173764
"78",8.82631831678807
"79",-59.7907038380967
"80",43.7900065483357
"81",9.71309215621727
"82",55.3137209869653
"83",176.474329704633
"84",-64.7730505104517
"85",29.925916920028
"86",71.3892969945743
"87",-76.6780260869987
"88",-27.7961377771519
"89",-60.8027519821791
"90",127.896498858974
"91",-39.6422667290956
"92",-50.1484254883883
"93",44.1276511834924
"94",43.6438554527761
"95",-133.458145701203
"96",15.2404965963961
"97",-64.016289493757
"98",28.7042494330041
"99",-17.146432390861
"100",-70.9116043079779
"101",-17.5754680961756
"102",-25.7287625510734
"103",-10.9761223002935
"104",-147.678018431494
"105",-102.79848928596
"106",56.731992188219
"107",-112.716816768853
"108",18.7026374133365
"109",-28.1956941853306
"110",-13.5550087352323
"111",-1.48236725774944
"112",56.1422576511956
"113",-5.50821295555891
"114",-18.6787014399701
"115",13.6136859205324
"116",41.8717537841266
"117",18.7222288459915
"118",-152.620236045153
"119",-100.742788296112
"120",-79.6583504055129
"121",-153.344949387416
"122",-49.3110385352498
"123",-81.5260800140242
"124",63.5382488788078
"125",-129.268731614092
"126",-10.9331038193012
"127",-28.2875165985607
"128",-211.049305686788
"129",-78.7058319517667
"130",-121.357676336192
"131",-117.154160004975
"132",-90.0653408492519
"133",-387.272544781696
"134",-135.239398276456
"135",-214.545577590066
"136",-88.6264847738608
"137",-69.4355074003911
"138",-41.0463991411981
"139",-74.6791402226627
"140",-237.021721514944
"141",-279.285790197807
"142",-204.445166688833
"143",-221.745578992524
"144",-216.187163272729
