"","x"
"1",178.949824791399
"2",146.621356478382
"3",114.938426721365
"4",37.3706938971789
"5",-109.412892707849
"6",-45.640494198155
"7",-58.4624997687252
"8",50.8416020673734
"9",-32.1996413246329
"10",97.6416688133896
"11",14.7938974360628
"12",-17.8156091052523
"13",-141.389523331378
"14",-123.78382759771
"15",-23.9421063201058
"16",24.9930666100196
"17",-4.20659069115166
"18",27.6884284253167
"19",122.673518992502
"20",52.6384089420498
"21",115.475989042913
"22",49.3084391683235
"23",58.8137173344817
"24",149.021539405067
"25",-65.345206653667
"26",-130.962043919109
"27",-57.1894811920471
"28",-63.7515902062195
"29",-65.0584561620885
"30",-153.283350006992
"31",37.488740267777
"32",-75.6833371401007
"33",-12.5704060271756
"34",-92.3183875891195
"35",-72.5364788348245
"36",-24.822388330667
"37",45.5741941603103
"38",152.790226526291
"39",-92.2820246434225
"40",-10.1987710505643
"41",-141.362558660926
"42",-194.679406404449
"43",-182.561755361988
"44",-161.847589193767
"45",-168.840675890482
"46",-69.6227912235274
"47",-206.69887775015
"48",-18.7790568066111
"49",-88.300831347983
"50",-38.5175827860996
"51",-71.2726660137943
"52",-55.6920089617733
"53",-71.4115963416011
"54",-153.375005214098
"55",-94.8084250637618
"56",-55.4465915229619
"57",-171.91104323357
"58",-139.720048683618
"59",-322.98583633901
"60",-343.217690982378
"61",-340.804194221865
"62",-263.59307597172
"63",-201.339363314235
"64",-150.296139195569
"65",-115.859121104428
"66",-172.26826829494
"67",-183.279561718103
"68",-161.801397442354
"69",-65.2497901526188
"70",-94.6323811402912
"71",-126.888520201514
"72",-104.558035963839
"73",4.15333368217244
"74",-183.778111412096
"75",-176.85270040661
"76",-251.905211280426
"77",-152.773837007334
"78",-111.369795235379
"79",-19.7212353026174
"80",-49.2944033074963
"81",-81.467172936945
"82",-43.8494064390331
"83",63.8242797102927
"84",-116.6778722668
"85",-142.75539059906
"86",-157.52122783811
"87",-269.553762563598
"88",-123.353301912683
"89",-39.03414965416
"90",-241.575797633487
"91",-55.6002918932113
"92",-14.3421464612925
"93",-70.5272496988897
"94",-139.849863701187
"95",-20.9264704561281
"96",-103.117756389457
"97",-110.256322497351
"98",-161.389539299687
"99",-212.917734938166
"100",57.2315011791222
"101",-4.66469452327634
"102",-224.075274219008
"103",-71.0154753178413
"104",-87.0067719148458
"105",-145.13186122853
"106",-231.007914612175
"107",-135.732978531095
"108",-225.548047987639
"109",-283.682717358885
"110",-332.310075622504
"111",-221.415638051068
"112",-298.657580249352
"113",-161.376158462491
"114",-50.2928152914882
"115",-137.7165385981
"116",-287.456506069505
"117",-234.665332957304
"118",-76.9393121267038
"119",-197.333812792276
"120",-141.341923948534
"121",-124.56726151169
"122",-139.149428519151
"123",-165.542429483858
"124",-139.43618773038
"125",-100.273799880301
"126",-40.0595891759365
"127",-85.1558248715214
"128",-120.893161364438
"129",-77.7829786172716
"130",-103.379078357861
"131",25.7115099478777
"132",-66.3162450250537
"133",143.631938648577
"134",98.954352133288
"135",74.4681550773683
"136",211.895841022443
"137",148.106009802215
"138",133.421620370527
"139",85.3081573250037
"140",102.974935642877
"141",171.102692574543
"142",251.564116673232
"143",327.301736310549
"144",282.668729843838
