"","x"
"1",-0.0842886091318001
"2",2.42172626443972
"3",257.329749457564
"4",17.2513629520397
"5",79.3179157139971
"6",271.984354839039
"7",107.42189005993
"8",199.243216184339
"9",153.761950986657
"10",142.511589829365
"11",157.521928585366
"12",157.414982276593
"13",95.947156411195
"14",145.048440624093
"15",124.550160253733
"16",85.7745602683389
"17",64.1515267956631
"18",-11.5951902830702
"19",2.80904471554451
"20",-54.0906778720074
"21",-30.6666851092602
"22",60.1497305637058
"23",107.690033129413
"24",-0.157263092181112
"25",-36.110362609404
"26",28.5879671025088
"27",-19.142954559742
"28",-239.682708241619
"29",-163.258162937424
"30",-191.440192962671
"31",91.1436247207877
"32",-43.5467639027395
"33",8.22423736724014
"34",21.0273295168286
"35",-16.6066456798831
"36",82.0480910296187
"37",102.034814846936
"38",56.1933183203455
"39",152.969252898236
"40",99.6015942209119
"41",-22.2920297451646
"42",69.5131108828795
"43",154.061267410659
"44",171.673037953251
"45",67.2011108597649
"46",62.5495894559083
"47",326.912538446451
"48",183.242503784946
"49",201.664651169942
"50",226.304485885747
"51",145.43080656258
"52",154.351371563648
"53",208.394430075299
"54",254.956353515979
"55",219.575727467765
"56",272.79027102281
"57",322.160701395657
"58",280.259456352473
"59",195.700951067394
"60",333.775445773206
"61",182.791796185395
"62",237.667469658401
"63",120.76126098926
"64",37.2530652424562
"65",98.5806026421253
"66",15.8213106367146
"67",68.0421183280203
"68",123.738261585024
"69",109.591414000459
"70",-79.8553680873948
"71",-16.2659673808682
"72",61.63324027716
"73",-76.8644403471145
"74",114.526160057497
"75",-36.1989386772449
"76",-62.0430833588196
"77",-32.3796516087513
"78",-207.156417324295
"79",-135.375732122641
"80",-115.113861390677
"81",-213.822719386759
"82",-273.516580273521
"83",-214.690384472713
"84",-205.614478262532
"85",-253.641331616415
"86",-303.07721076324
"87",-263.402243677883
"88",-329.801944081124
"89",-193.949072710181
"90",-75.0786087158454
"91",-303.283184739743
"92",-158.285980966486
"93",-167.316053142892
"94",-199.864100359446
"95",-147.105872527434
"96",-40.2056937725155
"97",-23.7994114487212
"98",-249.761490550461
"99",-105.39894935077
"100",-191.843881183619
"101",-187.400389835206
"102",-217.038328274086
"103",-200.355109291064
"104",-210.176830973223
"105",-144.219312997006
"106",-136.131450214176
"107",-166.690375241407
"108",-89.8892338868528
"109",-166.508245413889
"110",-73.8850404998868
"111",-212.590556046402
"112",-255.447648467836
"113",-134.503776068284
"114",-223.585841389954
"115",-124.779687749693
"116",-153.987409044112
"117",-169.4626544313
"118",-159.459733747888
"119",-146.05479481434
"120",-162.556534000117
"121",-259.09418786093
"122",-155.182187689152
"123",-286.939515097862
"124",-371.434166502322
"125",-350.735084046856
"126",-300.892170268221
"127",-456.727259190233
"128",-170.335580272738
"129",-240.74864982438
"130",-328.127292440691
"131",-351.998784966201
"132",-477.765866207816
"133",-616.925346141747
"134",-477.439816909569
"135",-443.444847659984
"136",-310.117109937687
"137",-268.19681186184
"138",-432.762441022316
"139",-315.182722412225
"140",-396.280301372637
"141",-466.018463157172
"142",-357.956257834789
"143",-274.087214119754
"144",-216.275719524849
