"","x"
"1",-96.998453609777
"2",150.188195710284
"3",78.0854979551768
"4",25.7973688305583
"5",-38.0115804102733
"6",96.6593668085252
"7",55.6004222468024
"8",-10.5957791111901
"9",-106.674960317341
"10",110.196532052218
"11",90.7916511698945
"12",166.720607580287
"13",45.3613722956388
"14",80.8368765780763
"15",132.361808794313
"16",9.83028039165048
"17",-27.0348603537431
"18",-144.110153380244
"19",-78.279774174694
"20",-26.560242664418
"21",-11.0900793025557
"22",-153.437062518731
"23",-149.099035141167
"24",-218.359728571641
"25",-102.083758649002
"26",-142.390749404684
"27",-5.06617842452319
"28",-113.121937113818
"29",-164.777107494186
"30",76.3821926981809
"31",-53.6990409632261
"32",-40.2321791633569
"33",-85.7810591263304
"34",-25.2209893498436
"35",-97.9906356842057
"36",-51.1152346354272
"37",-92.2728648486204
"38",7.04486853351788
"39",-90.7449251546721
"40",-112.641458803926
"41",2.46403988290736
"42",42.0036248307188
"43",58.2809598142453
"44",-33.6820606439775
"45",-83.0517488126304
"46",20.3335606947039
"47",-80.628573541085
"48",-64.4193574019385
"49",-51.945863213223
"50",-127.095883635667
"51",86.8152721152797
"52",79.1688266715478
"53",29.3929251788555
"54",-187.477941910328
"55",-40.5089216819777
"56",-75.8507391613633
"57",-31.8554041759334
"58",-82.9504003464476
"59",-51.5643429223971
"60",-93.4277752823905
"61",-22.0398613835362
"62",19.8401492922708
"63",-36.1850152610668
"64",299.481032623232
"65",115.184095412521
"66",69.4832574359884
"67",23.8681279556464
"68",-111.673342607466
"69",-173.708693133065
"70",-9.01139822644299
"71",-29.8220079426112
"72",-206.030894029312
"73",-83.3298424876202
"74",-54.8783279102335
"75",44.3837795953327
"76",-78.6579460395348
"77",-160.275398919642
"78",-7.02579275568893
"79",-102.897678236373
"80",-25.6198906113545
"81",-43.8309817302851
"82",-89.2356488607948
"83",-72.8433237942375
"84",-13.3634381538993
"85",-93.6228908475441
"86",-2.4139037283048
"87",31.4900859235971
"88",-102.390876768667
"89",39.5278475120333
"90",-15.5905561924351
"91",140.16424674734
"92",153.821001520487
"93",59.5791636072984
"94",158.980588945076
"95",82.0962718304449
"96",-55.4735047393528
"97",22.5702085926718
"98",35.5926452137748
"99",175.270463091904
"100",17.9870004829356
"101",109.243658899998
"102",129.311712926167
"103",234.330744675353
"104",157.971502769871
"105",248.628721603002
"106",100.562139858813
"107",147.485552361262
"108",180.412369494427
"109",240.072393888967
"110",290.447876004059
"111",296.384072165909
"112",155.161766659392
"113",229.159929346329
"114",330.001892240523
"115",294.71489653893
"116",163.603042495688
"117",129.033027174766
"118",211.087650580594
"119",189.788316119868
"120",21.6066530975843
"121",51.4325823050238
"122",75.2691178935962
"123",194.582210379929
"124",165.826832149924
"125",86.157433748105
"126",101.315186433593
"127",36.4622539306013
"128",58.32186979967
"129",59.3346411146131
"130",14.1385917248707
"131",-9.70963962409207
"132",-163.545565997511
"133",11.0968131655614
"134",-41.632943800633
"135",68.8328427456956
"136",-172.243081427251
"137",122.920067090218
"138",1.24430395775487
"139",-42.9291334109869
"140",97.9749075259489
"141",-43.3516244217199
"142",175.285136876446
"143",19.6677311785268
"144",-111.383556943187
