"","x"
"1",-103.77976801947
"2",4.55956082456896
"3",-11.0155914475198
"4",-17.8902040104957
"5",-146.930401890493
"6",-258.63869033247
"7",-357.458817627903
"8",-230.786358034251
"9",-63.1850947491913
"10",-31.0761767811156
"11",-40.4184388492823
"12",44.0918290800615
"13",-85.7874807035952
"14",-37.7640648992023
"15",-60.8359609780289
"16",-43.5723990474676
"17",115.800879782295
"18",-35.0935146745448
"19",-67.8630962286528
"20",23.3116619964265
"21",-113.726441359381
"22",-78.7717027911997
"23",-181.380184208059
"24",-96.7919672629142
"25",-78.0210562020999
"26",-191.95732202981
"27",-94.1912191281172
"28",23.2958974806437
"29",-91.2246183313024
"30",-80.101975966644
"31",-138.500645128688
"32",-80.6798196638789
"33",45.983324317466
"34",-44.9258996011709
"35",29.8265470032743
"36",-200.276387798348
"37",0.495647156385014
"38",-119.818638782202
"39",-280.655650131467
"40",-144.928868044045
"41",-146.754254042128
"42",-103.573872894995
"43",-170.093250489447
"44",-77.1025291619089
"45",60.5961438606834
"46",-36.021147338958
"47",2.40867111700659
"48",-49.3483546413747
"49",18.4269081857578
"50",-85.1802340264876
"51",-92.5781710616041
"52",-29.0569688028928
"53",-23.7247128455933
"54",-75.0883350473082
"55",-93.8693778999158
"56",-88.7298799614582
"57",-156.776166335876
"58",-105.579431051738
"59",74.9707349564884
"60",-89.7768328307447
"61",-73.2653667782187
"62",-72.3130588447479
"63",-51.4055575537984
"64",-148.908261945492
"65",-40.083108167422
"66",-166.441210423861
"67",-266.561060719341
"68",-100.016989071013
"69",-164.991967016783
"70",-70.2511031571613
"71",-282.325594511589
"72",-149.56177896696
"73",-151.645851701479
"74",-275.066635851947
"75",-32.8949912081286
"76",-85.0142291940036
"77",-214.414351905434
"78",-85.0953405929199
"79",-57.9469733092725
"80",-61.1303756524122
"81",-34.4300190101636
"82",-79.9782439170937
"83",31.0394702825016
"84",112.422598758158
"85",75.3822320012513
"86",-5.41183425688557
"87",113.334629407037
"88",39.8756790650372
"89",86.50159519747
"90",218.060394042867
"91",251.728722812915
"92",234.105810449727
"93",81.7416319898009
"94",101.458473951518
"95",254.64604492468
"96",119.916498280368
"97",159.697087934692
"98",206.278148522226
"99",298.29729875499
"100",344.112347482232
"101",284.444556809941
"102",338.337198702396
"103",381.03467538273
"104",464.416322732412
"105",407.817882082607
"106",475.595443782226
"107",309.936914736015
"108",255.177496716643
"109",313.86798080411
"110",364.072960381908
"111",542.225056541314
"112",318.624461447317
"113",418.898418024307
"114",366.285893648664
"115",330.791229295845
"116",462.594716855022
"117",321.841886302911
"118",411.591142657482
"119",262.396924427017
"120",368.53673342361
"121",318.222685172703
"122",355.073589886368
"123",346.760917037577
"124",348.508125586136
"125",264.522344718054
"126",312.374145976972
"127",369.824333589925
"128",261.996442133054
"129",445.60619425721
"130",374.045482791072
"131",180.450773808599
"132",198.120810406032
"133",108.957906483156
"134",54.9667147441017
"135",220.019702970986
"136",196.484861378545
"137",220.218781199135
"138",391.14473269751
"139",489.96368131406
"140",318.039952355133
"141",237.112829239505
"142",512.140304643208
"143",442.257345873193
"144",480.653554740284
