"","x"
"1",8.67572405197705
"2",4.74737246696582
"3",6.28171819818087
"4",8.37361579987112
"5",9.89121828647945
"6",11.2067699206791
"7",11.7829923362014
"8",10.8768317997216
"9",11.277327189458
"10",9.99397989668777
"11",8.22245692002482
"12",6.71369781910148
"13",5.17627234471615
"14",5.67102249311288
"15",8.74127937476127
"16",10.1787755865036
"17",9.9070819226993
"18",9.08031936570544
"19",9.00063505920609
"20",8.59573653364202
"21",9.4229651295937
"22",11.6177630809953
"23",13.2006227698115
"24",13.9910739138232
"25",13.136159291879
"26",12.4045914833003
"27",11.2786715463376
"28",10.0300929223675
"29",10.8159596734453
"30",11.0860304490335
"31",9.85952090212773
"32",9.24700339700958
"33",8.3897077045961
"34",8.11278798860422
"35",7.95275078301409
"36",6.65860633246179
"37",6.16074945662242
"38",6.28921646137171
"39",5.65697341226811
"40",7.36217694852174
"41",9.54069002383321
"42",11.4082731634455
"43",12.5211411653086
"44",11.9236233747987
"45",10.7265511335352
"46",11.8765327386864
"47",8.59748323731764
"48",9.10357910685491
"49",10.0063083369385
"50",9.58705669472489
"51",10.6590343567591
"52",9.16908292942685
"53",11.4999386174647
"54",9.72703043537115
"55",9.08167293941143
"56",8.55028252514203
"57",8.51833252218706
"58",8.70827252244225
"59",6.93014897327151
"60",6.82865052175744
"61",6.22317840759886
"62",7.58859051491566
"63",7.69953196808042
"64",9.22293999438643
"65",9.73809082602912
"66",10.7392699500406
"67",11.54002869509
"68",10.8791819262676
"69",11.071149582431
"70",11.4246088106222
"71",8.93817717644974
"72",10.5438528425579
"73",9.99582610132134
"74",8.73752105468662
"75",7.37264096710891
"76",8.19621225479506
"77",8.56737691497303
"78",10.6598417001867
"79",9.24058840383182
"80",9.44601281670583
"81",8.98506271041255
"82",9.03435070068902
"83",8.02352263489544
"84",7.8178086454283
"85",9.20800262431909
"86",8.01330618050507
"87",7.74014738431805
"88",5.6088732839827
"89",8.3071395190747
"90",9.614004673186
"91",9.90060997867655
"92",9.04380326393411
"93",9.61740098366984
"94",8.93574871842132
"95",9.44388595912723
"96",10.3659169998925
"97",11.3935802603661
"98",12.1370942390445
"99",16.3133638360789
"100",15.0416468869098
"101",14.8455481687882
"102",12.6223889849404
"103",14.0966731783689
"104",12.5285712214875
"105",10.5193930646285
"106",9.89543096606661
"107",6.9902777718693
"108",7.76794950959943
"109",7.43016301350192
"110",7.2428176583912
"111",5.93169252123169
"112",6.25180048690081
"113",6.20664041448285
"114",7.45836710266457
"115",9.20794223240477
"116",9.96192263255637
"117",7.77211780466202
"118",6.47547727243381
"119",6.07807814820223
"120",7.33178488679729
"121",7.21369538835435
"122",6.86197264006807
"123",5.23153565173283
"124",5.04573776716802
"125",7.91419695774887
"126",9.77064792935007
"127",8.34885528146769
"128",7.45359477179586
"129",7.53303434327009
"130",6.26182628041744
"131",6.12885828886613
"132",8.32007781068112
"133",8.45872239724519
"134",8.51208420590748
"135",8.8424828535937
"136",9.2129264966795
"137",9.03474010413996
"138",9.54764538785514
"139",11.6042445476903
"140",12.1356743110243
"141",10.7283575805294
"142",7.39373351753706
"143",5.64910582224103
"144",6.20876667391943
