"","x"
"1",6.05689386154334
"2",6.44036510914544
"3",6.9302921823653
"4",7.70466464393431
"5",8.62704727963444
"6",8.01977390440738
"7",6.63451289678217
"8",3.80988670156613
"9",4.04023557049222
"10",3.90523782656083
"11",5.24134679772399
"12",6.44127315620351
"13",6.6165266386665
"14",10.0981506143291
"15",9.7550504487747
"16",8.42774197748986
"17",9.41658466295434
"18",8.60913160751008
"19",11.0213367035573
"20",12.2240459346481
"21",12.3751544395665
"22",12.6412976121634
"23",13.4888668655432
"24",12.673715071842
"25",12.0206552889045
"26",9.8391677655628
"27",10.3216484740565
"28",10.7229310955412
"29",11.3193104929906
"30",8.07511258536671
"31",9.4614197910962
"32",10.1720607525135
"33",11.7994001925259
"34",12.2178727983921
"35",9.54774059580011
"36",11.1341235058569
"37",9.96749534123168
"38",8.30053123337038
"39",5.78504489873028
"40",6.74788732482836
"41",8.44097443873683
"42",7.22236540817461
"43",8.11014084999836
"44",5.03229864984052
"45",4.32390581387479
"46",3.38151511687212
"47",2.8780808669542
"48",2.44537559006761
"49",0.836514700464083
"50",2.46159621091468
"51",2.85930214450442
"52",4.09028268581728
"53",5.43502391796205
"54",4.36227894616539
"55",4.05302532494332
"56",6.23453044841019
"57",5.89647811886825
"58",5.99207238984227
"59",6.04189581875348
"60",5.32552393706106
"61",5.48317428527435
"62",5.48352332325956
"63",5.63662621631219
"64",4.94659090624316
"65",4.31393282988897
"66",6.25228150756855
"67",8.89359289254127
"68",8.17009528794163
"69",11.3399811060664
"70",10.8134079579671
"71",12.8379632784084
"72",13.0910525323256
"73",10.6779485711644
"74",11.168132268646
"75",8.49344771178904
"76",8.54420186569064
"77",8.69414327893958
"78",10.0775719213231
"79",7.85706517880089
"80",8.29983687017474
"81",6.68771737567661
"82",6.09839112449187
"83",4.12698486704796
"84",7.00867904891061
"85",9.52591169492254
"86",10.4779227929485
"87",12.6362296731142
"88",12.5393026903773
"89",11.8788476526789
"90",11.7920332214151
"91",14.099288641752
"92",12.4004097219293
"93",11.9013107994878
"94",12.6784623845863
"95",10.8727815210037
"96",10.8047621092745
"97",10.1289395902165
"98",10.1419205128494
"99",10.6922560955822
"100",11.8185503374914
"101",11.3187635663119
"102",11.4268180995678
"103",12.6853759393489
"104",11.448648178011
"105",12.2508848606362
"106",12.4347849029704
"107",11.9945904084408
"108",11.925892562794
"109",11.8450536021573
"110",11.8341366054321
"111",12.2762965395011
"112",10.8001582420233
"113",8.26073568049406
"114",10.1078237103065
"115",11.3067847217113
"116",13.0266659537947
"117",12.5879846379552
"118",11.9559106313386
"119",11.2792365391871
"120",10.9304233214591
"121",11.3651492152222
"122",9.26065883224861
"123",9.4608238979976
"124",10.776269044437
"125",11.8094008528999
"126",13.9836258404978
"127",12.8110234962316
"128",13.9808918069935
"129",14.9552886822779
"130",12.9331753000649
"131",12.5029147423915
"132",10.7679049001734
"133",11.3071172683948
"134",12.4884316532321
"135",14.2033358501711
"136",13.5094828585788
"137",13.0835934393912
"138",11.8394209586633
"139",13.7819484634101
"140",13.4049820952634
"141",15.831500920384
"142",14.0350528602982
"143",11.5098711648536
"144",13.5743800938075
