"","x"
"1",6.38980428692004
"2",8.64542683469979
"3",9.62990417179789
"4",6.31115519572141
"5",6.07432251592162
"6",6.14992335999318
"7",6.80851943471084
"8",9.19437610605682
"9",8.50940611159205
"10",10.1472258032203
"11",8.75260002086089
"12",8.97629188189604
"13",9.24333449371406
"14",10.0844776177817
"15",11.4637156068455
"16",12.9769284683749
"17",11.7427605762999
"18",13.7382823453333
"19",13.7778194038275
"20",14.3026009845441
"21",15.8690404504758
"22",14.8971552655273
"23",15.3065963608848
"24",15.1446613388863
"25",12.7354721366405
"26",12.669335193699
"27",12.6270623849894
"28",12.6770249647707
"29",13.3289879320278
"30",12.5166671966325
"31",12.3218567522258
"32",11.9973441981788
"33",11.6473454463447
"34",10.8294007560178
"35",12.8976979992603
"36",12.1503510624523
"37",12.3610866105767
"38",13.1409808196809
"39",12.3161462318217
"40",10.4793490476869
"41",13.8934205796989
"42",17.3642827601651
"43",17.4852881224142
"44",16.3563610148314
"45",14.0307367086389
"46",11.461495255298
"47",10.9238497314631
"48",10.0658707201122
"49",11.1438841374052
"50",10.6969293060476
"51",10.3211295809252
"52",12.091033835751
"53",12.0873679324429
"54",13.9189765715447
"55",11.041048110774
"56",12.4095858379418
"57",7.72266043056411
"58",7.79893503101764
"59",9.95525277469327
"60",9.42713771968598
"61",10.3905673065392
"62",10.7385571490588
"63",9.79475945392036
"64",11.1391953591847
"65",11.785570065281
"66",9.75979398020247
"67",12.6158096195932
"68",12.9295756285816
"69",13.674116950494
"70",14.2139954947999
"71",14.8072014642632
"72",14.431725860086
"73",12.9414894960701
"74",12.3611951748736
"75",11.6402048787226
"76",11.842232682072
"77",11.8737859017105
"78",11.8210766586954
"79",9.29086257920115
"80",9.69117573915474
"81",10.9250802011307
"82",10.5261040132985
"83",11.9682397950658
"84",12.4741501457213
"85",11.1321834100745
"86",12.1788609876171
"87",10.6147890414554
"88",9.54716135803224
"89",9.55647623192219
"90",10.9104931172889
"91",11.9048580687215
"92",10.8577941493309
"93",13.3509836230795
"94",14.6699456076995
"95",15.5720017741879
"96",16.210207556436
"97",15.1831145856861
"98",15.5720130147706
"99",16.9973274929823
"100",16.2143723108364
"101",16.932383864197
"102",17.0859764465002
"103",16.5880268293915
"104",18.3582121491291
"105",16.0098278564025
"106",15.1288182770131
"107",15.0704637117526
"108",16.0438474855881
"109",17.3739013545288
"110",18.1099131497597
"111",16.5130482867409
"112",15.4186887323198
"113",16.9100988841571
"114",16.2198007998014
"115",17.5546358021667
"116",19.5445352108635
"117",18.2683374906402
"118",15.1863950278044
"119",16.7592133889428
"120",15.8067511092239
"121",15.153747921333
"122",14.2084135925477
"123",14.0304044716812
"124",13.5286066778155
"125",14.1403303526061
"126",14.5939329183594
"127",15.2969768421432
"128",15.6782887027635
"129",14.6765468854268
"130",14.8718650176353
"131",14.8447450916425
"132",13.8816822233889
"133",12.6984677776109
"134",12.6463015860246
"135",13.4059578112352
"136",13.4184899702103
"137",12.4757811235553
"138",11.6993808004937
"139",11.106594457479
"140",11.317438324868
"141",11.1215791795245
"142",11.4777992140748
"143",11.2623141257451
"144",15.242212987182
