"","x"
"1",6.76536917005189
"2",8.51119525988091
"3",8.49294348118858
"4",6.79568467817445
"5",5.50185836587052
"6",6.15589194897491
"7",5.58642142268341
"8",4.44853861399751
"9",5.95204483080788
"10",9.51788840565047
"11",9.60869649106107
"12",8.96561087297389
"13",8.50081236086938
"14",8.03358744617124
"15",8.65179961162688
"16",7.23632511575844
"17",7.64112512615376
"18",10.3973032558784
"19",8.89203590136889
"20",11.7739995156067
"21",14.9646132904929
"22",14.8836638902197
"23",12.3979854714407
"24",11.2254175735725
"25",11.5634979233742
"26",12.4084137912672
"27",12.4541776531133
"28",8.46859854885162
"29",8.66925058473822
"30",9.97258950854111
"31",9.58717465568942
"32",9.90121782282885
"33",10.2448514679407
"34",10.5561756118584
"35",10.976094347662
"36",11.6490848186356
"37",10.9307051531993
"38",10.5297743412342
"39",11.3562896254417
"40",12.4520570225268
"41",12.5803193531587
"42",12.6602278281263
"43",10.4162242601423
"44",10.9516363966107
"45",8.63511320758024
"46",8.45388739954748
"47",10.835621360364
"48",10.5379403607075
"49",10.3444276044555
"50",10.2202563469245
"51",10.355015101567
"52",11.1495381815027
"53",9.8634963916429
"54",11.9408740703077
"55",11.6228343835759
"56",9.43142541221527
"57",9.63135518064247
"58",9.96944746630395
"59",11.4827743088086
"60",9.99263771461309
"61",10.2489806094104
"62",11.2791530679524
"63",11.4337277087584
"64",8.96420173719668
"65",9.75445199713383
"66",10.6276870895667
"67",12.2291482669485
"68",13.4936470183487
"69",14.0730482828243
"70",12.8130108055858
"71",8.84136503188955
"72",7.21778143148011
"73",9.60601751764707
"74",11.4574121078637
"75",14.6043455676059
"76",15.6686052585625
"77",13.0541725302124
"78",12.650711588755
"79",11.0435392333624
"80",11.7436947910088
"81",11.5541357821828
"82",14.5475420742919
"83",14.3047226239979
"84",12.5448237257822
"85",9.66291628173074
"86",10.239880151259
"87",10.9677955027416
"88",12.4373330550018
"89",12.9196745989225
"90",13.1190610355025
"91",11.8499512381777
"92",12.8430060428931
"93",13.7423521407928
"94",12.8609655798176
"95",13.6811907778586
"96",12.8105874312899
"97",13.143701249072
"98",14.7347856847683
"99",12.032657999576
"100",10.7241282160696
"101",12.2553125884666
"102",13.4191489272852
"103",12.5297196880163
"104",11.8141525349887
"105",11.5921192964883
"106",12.5810856050549
"107",12.1541992220188
"108",10.7251176081716
"109",10.3102558430671
"110",11.4223252295408
"111",11.2433220830019
"112",11.5252046194868
"113",11.1514744875031
"114",10.1155251544286
"115",8.59277747734037
"116",9.87078120367856
"117",11.2296245380836
"118",12.4078011131704
"119",11.8071461417927
"120",13.4423304454733
"121",11.3907266529186
"122",10.1545213354299
"123",9.98922638289514
"124",11.9285705578252
"125",10.6941336603248
"126",11.994799056368
"127",14.0533301549268
"128",14.7774318336699
"129",15.1621779769113
"130",14.6536525292338
"131",15.0416747072975
"132",15.0310152479997
"133",13.5979151657966
"134",14.1775730704853
"135",14.1640877647075
"136",15.682521536728
"137",15.5402358345771
"138",15.5079916621496
"139",14.7701003501178
"140",14.7916377564683
"141",13.0511195167421
"142",13.9936242843582
"143",13.0907575953327
"144",13.0640860335836
