"","x"
"1",7.48917541501123
"2",9.66084890714683
"3",7.51293520554574
"4",7.83247576852555
"5",9.50983884029591
"6",11.7289477469728
"7",12.6487187464416
"8",15.2509733873276
"9",16.0009897711342
"10",15.4718593246621
"11",14.7952196712622
"12",13.2382674656075
"13",10.6147509253429
"14",11.6401786074456
"15",12.7798727138232
"16",13.2917845950516
"17",12.8138869419841
"18",13.3463958956863
"19",15.5174430464159
"20",14.6409285479733
"21",13.1427129366603
"22",12.1441692228907
"23",11.2818760698711
"24",10.9399846805452
"25",10.0668187418402
"26",10.506813967106
"27",10.1377303974971
"28",10.9535085837114
"29",12.783665984422
"30",11.5480746531101
"31",12.4418961583097
"32",12.5200221595674
"33",13.7416334129853
"34",13.5120591179737
"35",10.4494380123757
"36",9.51792031059593
"37",10.7838819639128
"38",11.2848552947051
"39",9.61615458541136
"40",10.867863387728
"41",13.273245602856
"42",11.7779240539669
"43",13.2485100127803
"44",12.2358822801148
"45",12.7794831676014
"46",7.81207002152008
"47",9.63403035773136
"48",10.9450003016003
"49",12.9960560669943
"50",15.3774421884689
"51",14.6433331926834
"52",14.0054704274871
"53",12.1590189431515
"54",11.0722687411873
"55",14.1395928235022
"56",13.1250142926583
"57",13.6132146294543
"58",10.6969239379821
"59",10.3372496781951
"60",8.55016521032211
"61",8.85549123013742
"62",10.2696078198791
"63",10.0672181453714
"64",13.3503615230155
"65",14.424507445723
"66",15.3329147718472
"67",16.8151792383254
"68",14.2877922261873
"69",14.2843426928232
"70",12.5033188801635
"71",10.5489706083948
"72",11.5761886710647
"73",10.6973144949535
"74",12.4376841504338
"75",12.0624839759802
"76",9.8024212444291
"77",9.04561801486734
"78",11.6554241086651
"79",14.7549479413102
"80",14.5442563381225
"81",15.9926053344687
"82",15.0529459730183
"83",13.0438977725857
"84",13.3818565935698
"85",12.8611937388761
"86",13.153838444658
"87",15.4144371358712
"88",16.4429138091283
"89",16.0306466993013
"90",15.8794919806245
"91",14.7018850423946
"92",15.5798381074944
"93",14.7463529968955
"94",17.2785574725908
"95",17.3012105157865
"96",16.1193337027857
"97",16.184682950992
"98",17.2841098874797
"99",16.627652524764
"100",17.909698732774
"101",17.8724436034047
"102",16.619336921315
"103",16.2798530320857
"104",17.5979587833909
"105",19.6834892385497
"106",18.4695802144751
"107",18.6126323353809
"108",16.3178161375448
"109",16.3162382703018
"110",15.8532201462141
"111",15.2018903593285
"112",15.9683508763127
"113",14.2157839960517
"114",13.4928908197483
"115",13.6980849856717
"116",14.4480325239273
"117",13.0606388163235
"118",13.3897287610636
"119",11.4823968016886
"120",13.0038537274659
"121",12.2521944202791
"122",11.1284657254023
"123",12.2642040305807
"124",14.0360299054274
"125",14.133565724581
"126",14.6310474268512
"127",12.6085855692753
"128",12.7533837705153
"129",12.4881627996733
"130",11.9818003013429
"131",10.4597848668619
"132",11.3190713480884
"133",12.4743352500318
"134",12.8982781310786
"135",14.9912385674557
"136",17.6172410417157
"137",19.3528807463853
"138",18.0073027721098
"139",16.494105172794
"140",18.0053062865482
"141",18.348678130946
"142",19.0855481101026
"143",16.1206360231991
"144",16.7652378226662
