"","x"
"1",5.79001976267286
"2",6.87681363597408
"3",6.7918514436052
"4",5.55135328133183
"5",7.17343237137337
"6",7.05087465502822
"7",6.04407111635877
"8",5.86002641224936
"9",5.13206736478237
"10",5.67089168608689
"11",4.39581082475807
"12",1.73003283001083
"13",2.7705217523508
"14",5.8575604698121
"15",6.70283734285556
"16",8.10702572425612
"17",6.28551929136621
"18",6.66124949896469
"19",8.39982006415685
"20",9.64291493851473
"21",12.3650863405689
"22",13.1149044870041
"23",13.1735659397882
"24",13.6586764007486
"25",11.9765370523864
"26",11.1346541022363
"27",9.99869518720618
"28",8.6314767399736
"29",8.32588989423032
"30",8.78076589448565
"31",9.87420903552297
"32",9.99672527822352
"33",10.7770038274606
"34",9.42429305207092
"35",10.0849640844514
"36",12.3571635618845
"37",8.40470787113372
"38",6.03185588800394
"39",5.78822385690314
"40",6.60146908015552
"41",7.66799118942202
"42",7.98777579649584
"43",7.31414485138182
"44",7.86761768108035
"45",10.4912615603348
"46",9.46790113226177
"47",12.0230975446094
"48",11.0447703088797
"49",9.92318647782973
"50",9.53261957460346
"51",8.80912027318358
"52",8.11480442475122
"53",8.8727449207418
"54",9.94664918611628
"55",10.0898097709669
"56",9.1437241024994
"57",7.37366289274197
"58",7.89155053934346
"59",6.94251620647991
"60",7.53113185057919
"61",6.37296051906357
"62",6.63777846360426
"63",7.35653893296807
"64",7.76066333510538
"65",7.15889187864806
"66",9.83305522325555
"67",9.39959479096472
"68",9.63515247199779
"69",9.47650435828144
"70",10.0207502237453
"71",9.74849095601271
"72",10.1791229570958
"73",10.4120541495804
"74",9.5746017748456
"75",8.36907140920535
"76",7.0763455924815
"77",8.78360079738439
"78",7.37334650587595
"79",9.22759325201712
"80",8.63037718651702
"81",8.93133311502019
"82",7.72188807151453
"83",8.0591670323636
"84",7.64400061468606
"85",5.88458066310571
"86",6.03638741771628
"87",5.93814687264656
"88",6.46240517561163
"89",5.30689698325981
"90",4.76539218127442
"91",6.0612699282334
"92",6.2014498774583
"93",5.4906571981214
"94",4.06057941428807
"95",5.54161650205425
"96",6.49275420420707
"97",6.22739380215785
"98",5.81537768917805
"99",4.39980656517064
"100",3.18902839100108
"101",2.10681079002879
"102",0.557786306580868
"103",0.386828393663477
"104",1.4931629410986
"105",2.097654538264
"106",3.20458066368983
"107",3.10878263784249
"108",4.50556481281873
"109",3.80306262373307
"110",3.97786932708203
"111",6.39323368772545
"112",6.09512179414782
"113",7.02422308452331
"114",8.92346719627963
"115",7.55859835474927
"116",6.08356676564719
"117",8.79753101908761
"118",7.79214620720784
"119",7.29695774260866
"120",7.82088936534025
"121",8.73562575518434
"122",8.61597197566407
"123",9.5922411846774
"124",7.15709665941954
"125",6.68325119007702
"126",6.57122162388109
"127",7.66796700385284
"128",9.94182675727536
"129",9.3713854856618
"130",11.4802235754336
"131",12.2079871536467
"132",12.7629464140684
"133",10.9798243747565
"134",9.44081253740706
"135",10.1250719037922
"136",9.35150395097615
"137",9.98387666958437
"138",8.99907989734713
"139",9.32902099870394
"140",10.9381610432159
"141",10.9700601422025
"142",10.9880365166212
"143",10.0423791201033
"144",8.24696411818183
