"","x"
"1",7.03093159361504
"2",4.31142798501164
"3",7.72515796814534
"4",9.13145783875262
"5",10.0869004084004
"6",8.70790034513945
"7",11.1239858055811
"8",9.27905763885584
"9",9.76351857165328
"10",8.54964450426798
"11",6.42038081506183
"12",5.88910410847552
"13",6.73763463893851
"14",6.12026312663729
"15",6.38083960590434
"16",7.63115366438087
"17",7.69175108819533
"18",7.34865581185669
"19",7.71322030757417
"20",8.47772288727627
"21",9.10048399693633
"22",8.95431142545158
"23",9.53834255280518
"24",10.1332458640981
"25",8.33489776454546
"26",8.08407481498822
"27",10.3538855690954
"28",8.34600672067635
"29",8.36168051233037
"30",10.8217737415661
"31",11.1619606701813
"32",10.2886187903551
"33",11.6180989140024
"34",13.2573654005248
"35",14.2186943947081
"36",13.5754025783642
"37",13.5615709251276
"38",16.3626631242501
"39",15.9497782151068
"40",16.1433262410663
"41",16.4107808936459
"42",15.5013560285053
"43",16.1413035904218
"44",14.7654876562138
"45",12.7276701017522
"46",13.6718725057696
"47",12.6426217289314
"48",12.1666903936991
"49",12.62905636571
"50",12.3421414870916
"51",13.0858092764614
"52",13.0975133075015
"53",10.9713291955212
"54",7.59256775680438
"55",7.57252602802672
"56",6.7052423345158
"57",6.96976841204223
"58",5.87813106296336
"59",5.30891070171798
"60",6.86762009033201
"61",6.4172473880397
"62",9.09322736492912
"63",8.54831182933713
"64",10.7218879641117
"65",11.2053966329909
"66",11.6068538922693
"67",12.5266702065493
"68",12.3564762846133
"69",12.3995213033353
"70",13.7332114988447
"71",13.0892744248194
"72",15.9638322843237
"73",15.7097833220178
"74",14.858967916659
"75",13.7873178208975
"76",11.1291288766929
"77",9.2518700147072
"78",11.1482808673584
"79",9.2971657397505
"80",10.3657162527528
"81",11.5067302362171
"82",11.8751662212534
"83",13.6794454184559
"84",11.0191003445487
"85",10.9050736037021
"86",13.248703323461
"87",12.2684064603703
"88",13.3316132688407
"89",13.5990136928606
"90",13.6281041941652
"91",14.1881226090743
"92",13.4503762597574
"93",13.3933392979739
"94",14.6651296521573
"95",15.7876133471272
"96",14.129213390573
"97",14.4285582581028
"98",12.6449238855643
"99",13.6491588011672
"100",14.4910089373245
"101",17.1337017271131
"102",17.0007743414404
"103",16.1372865385307
"104",14.7295303577265
"105",13.2550142461949
"106",12.8366454179074
"107",10.8318485016762
"108",14.8553047637676
"109",12.2942101298562
"110",11.0970895296116
"111",12.8832505317765
"112",13.7031381599701
"113",11.8356161559381
"114",11.8518774093508
"115",12.3658792492748
"116",13.590444689275
"117",13.4962039676571
"118",11.0025844541064
"119",13.6623727150572
"120",14.5898464854624
"121",15.653064840652
"122",16.9545451861983
"123",16.9490745313158
"124",15.3623334070361
"125",13.5691997604454
"126",13.4324115169337
"127",12.8354558309138
"128",9.92229689314446
"129",11.7009348903633
"130",10.4105785042148
"131",10.4582404237422
"132",11.2492928328527
"133",10.8171414263348
"134",11.9188093260301
"135",12.8616765779329
"136",14.9502932861646
"137",15.4653104696165
"138",15.0901192443735
"139",13.8746137257022
"140",13.7488215038803
"141",14.2269005782619
"142",15.779494290219
"143",15.1634919118153
"144",15.8046648118258
