"","x"
"1",4.89911318357627
"2",5.51957931423885
"3",7.71081413947326
"4",9.11478923797402
"5",9.97664526409631
"6",12.3162505511005
"7",12.5987643508053
"8",12.7013951098689
"9",12.1660669311981
"10",12.1351526610054
"11",10.2366332615641
"12",8.65206117663073
"13",7.51104393560848
"14",8.03528858045209
"15",10.5775088701504
"16",9.96144228136436
"17",11.0929980540024
"18",10.0928594954718
"19",9.27049420583998
"20",8.48761867147911
"21",8.20555824242311
"22",7.4146657895345
"23",8.27947565860604
"24",11.0737187240327
"25",11.7737643990816
"26",12.6303165073578
"27",12.6728178991446
"28",11.7513647069935
"29",12.0155706314572
"30",11.6193745493226
"31",10.3109794843713
"32",9.67587869269303
"33",10.3235556056849
"34",10.0334180676647
"35",8.33391367322068
"36",5.37683938686957
"37",7.61146581198268
"38",7.19799537603923
"39",8.08548581152754
"40",8.82296487694086
"41",10.6197973918562
"42",10.7874021863301
"43",11.1521136273407
"44",13.4755913396059
"45",11.4979484069505
"46",9.87851668763682
"47",10.5980105669526
"48",7.17638486602974
"49",5.2784390801166
"50",5.50682069833479
"51",7.68475298552804
"52",8.104146518818
"53",7.34229018941239
"54",6.67163792401066
"55",7.03652422157529
"56",8.96648541551889
"57",9.77831291148186
"58",9.76756946104927
"59",7.54022575328558
"60",8.13251304094121
"61",8.36414746434377
"62",7.20257651370214
"63",5.64320263101908
"64",6.33981274121978
"65",6.39810409436412
"66",6.80896922154956
"67",5.69812844973838
"68",6.71527675401971
"69",7.34564132970972
"70",8.39838892445749
"71",6.54493542961374
"72",6.98534534024997
"73",4.88981593121785
"74",5.55963155209936
"75",6.52628621346252
"76",6.91492667876746
"77",5.69050520338861
"78",5.75223221336574
"79",6.97552870158375
"80",5.70542460064765
"81",5.78810449392753
"82",4.17233664755841
"83",5.12809627682572
"84",3.72762573172956
"85",4.89869131417118
"86",6.02811110820156
"87",7.31141537706852
"88",6.32952116759577
"89",5.75755001085337
"90",7.80798021900839
"91",6.23785644951137
"92",7.59801806077554
"93",6.63060397724337
"94",6.55494033936721
"95",7.99492570737614
"96",8.85113903902979
"97",8.85416959197579
"98",5.02873673751238
"99",3.69190198043145
"100",3.52394248094004
"101",3.91904745172572
"102",1.63069153481187
"103",1.48907617903145
"104",3.65106958939123
"105",5.04440332238418
"106",4.45136962123442
"107",4.724089029121
"108",7.89851085824629
"109",8.97519315341373
"110",8.98761785994279
"111",9.08812038340138
"112",7.93205528873285
"113",8.33427476127201
"114",10.6081259752519
"115",9.70981314174035
"116",10.4405973597474
"117",10.0194532097183
"118",10.8860924290978
"119",10.0208475224261
"120",10.9561682789903
"121",12.1975399013929
"122",12.1006401364455
"123",10.5471157485333
"124",10.1159172773933
"125",9.71561287909427
"126",8.49194485642854
"127",8.06259925244201
"128",6.96020288629906
"129",7.39157187903041
"130",7.37439488589552
"131",10.0421573920825
"132",8.49427490279779
"133",8.91799341485155
"134",9.13601106325933
"135",9.10423355237673
"136",11.5938193504088
"137",11.4588333191868
"138",13.4111828894997
"139",11.7817766001768
"140",10.2681460524861
"141",12.0428297550736
"142",14.8259484791841
"143",14.4388097600378
"144",14.371598232502
