"","x"
"1",6.00074487039979
"2",7.43721690780087
"3",8.75652953079586
"4",10.0166231285896
"5",10.9101631328036
"6",10.6258785113251
"7",9.90023980090558
"8",8.41634805632452
"9",8.73644076736382
"10",9.28219578501204
"11",9.76595445205321
"12",9.69498776161257
"13",9.66264152818713
"14",10.8985202930432
"15",13.5607656267961
"16",11.9802128586228
"17",10.8631283492673
"18",11.2349824205001
"19",10.3405764211492
"20",9.3323023724579
"21",10.3572546881265
"22",7.70689090508515
"23",7.63682897649285
"24",8.15552926082309
"25",8.55428208338452
"26",8.47746481445726
"27",8.13879828836683
"28",9.40467406928724
"29",9.54357640998837
"30",8.20121171232559
"31",8.23674642645984
"32",8.00419063557087
"33",9.00868609833207
"34",9.08816058708261
"35",10.0955379960967
"36",10.7981558773773
"37",10.3021848202605
"38",11.9148910691689
"39",11.0068020279261
"40",13.1036341547772
"41",13.5995579455912
"42",14.1161660706362
"43",11.4033090230506
"44",9.80632806905097
"45",9.9731301063989
"46",9.97528307838389
"47",10.7155125866454
"48",10.4018003962209
"49",11.9156323873898
"50",12.8747443847333
"51",12.4713142084741
"52",12.5194428209164
"53",11.7708890975493
"54",8.41715471286933
"55",7.61595093718098
"56",9.06326539170491
"57",8.05251748221553
"58",9.41412749978589
"59",6.34857206867274
"60",5.1734271331824
"61",6.09186259432672
"62",6.7315692299515
"63",8.62437060806488
"64",7.40576563418565
"65",6.88206532446774
"66",8.30825256258527
"67",7.56321625349903
"68",6.93744612124109
"69",5.06864148839578
"70",4.49247320671104
"71",6.58510546058334
"72",6.58703897763636
"73",7.39821335767912
"74",8.63039634304831
"75",10.2186626729953
"76",12.3549772752797
"77",11.9933059990564
"78",13.1185053272273
"79",12.848386001222
"80",14.5327032030449
"81",11.560216726989
"82",9.00263383670511
"83",7.89908616120606
"84",7.05595024300008
"85",9.84364181675535
"86",10.3996832204805
"87",9.04650917254168
"88",9.1084263898328
"89",8.21946102059061
"90",10.4579720319429
"91",12.2864474375128
"92",12.556405798234
"93",11.5510845308131
"94",11.8116921528135
"95",11.0812022070299
"96",9.00938547588126
"97",7.86908636111153
"98",9.1593633438288
"99",8.68702763794217
"100",12.7800499830218
"101",10.8210071858729
"102",12.4470191389542
"103",13.6230984455376
"104",13.3655172341386
"105",13.1566184958
"106",14.2084423948224
"107",14.514758172744
"108",13.6425345798254
"109",14.1620241049922
"110",12.5213085726805
"111",11.5911454410612
"112",11.9931676786929
"113",10.43999812662
"114",10.7891288517409
"115",8.9781938687764
"116",10.4498324941282
"117",9.77695368170994
"118",11.8474282251599
"119",10.5799234279577
"120",9.70226830383038
"121",9.40205566451675
"122",8.00049993595343
"123",6.26930402145186
"124",7.89792683864485
"125",7.47328810274305
"126",9.38964901560647
"127",10.4369333926529
"128",11.4562548968501
"129",11.0384774518789
"130",10.2567882031573
"131",10.9452894099002
"132",10.8175733527344
"133",10.7731066637955
"134",11.2289298119697
"135",9.47834892154761
"136",10.5421761855702
"137",11.2530249135474
"138",11.4315269487624
"139",11.6875501845246
"140",11.2045656775412
"141",9.7066257528774
"142",9.26114907507966
"143",9.37565497201786
"144",8.06252377365307
