"","x"
"1",9.06290229718216
"2",8.5011768188044
"3",11.1117068084563
"4",10.9338602328905
"5",10.3375686125365
"6",12.3156663359186
"7",13.0932198788507
"8",13.3534320487695
"9",14.9230324137322
"10",16.089255461455
"11",15.2576306808433
"12",13.9816684058581
"13",13.22084766394
"14",12.8894710443313
"15",14.358534354426
"16",13.502924997856
"17",15.064423180818
"18",13.3409496472145
"19",16.8588008004691
"20",15.3666510677556
"21",14.8553806457671
"22",14.6228973281397
"23",13.8325388878077
"24",11.3798760485034
"25",10.8253773892196
"26",12.3061263170323
"27",12.445420135349
"28",13.6512827826912
"29",13.846882267436
"30",12.2539770705152
"31",13.8232963063528
"32",12.753300602003
"33",12.3032673696046
"34",11.7116257370918
"35",13.3497047873019
"36",13.7380584850493
"37",14.975442806695
"38",15.1849948859936
"39",14.4838376160379
"40",13.7245767763438
"41",14.3920414447596
"42",13.9694145073868
"43",12.1745897697859
"44",12.2495090554666
"45",11.5555289710069
"46",13.0180493394243
"47",15.436723372904
"48",14.4784560185574
"49",14.0406122089263
"50",12.5000017767363
"51",12.0938573525694
"52",11.2330870732649
"53",9.87325869057809
"54",9.45037042117893
"55",9.69622791070825
"56",10.429889777289
"57",9.88855611603746
"58",10.973060440759
"59",11.3544095908581
"60",10.9619882808527
"61",12.043393329536
"62",12.7868866794443
"63",12.8020878208687
"64",13.7516964546414
"65",10.2693107769271
"66",10.0145449060014
"67",13.0313180939464
"68",14.3579128432239
"69",13.6577314165195
"70",14.3287976757257
"71",13.0968127568337
"72",12.2059399985796
"73",13.2205578274172
"74",10.1740842638863
"75",10.448387252904
"76",11.2511430208852
"77",11.0190874126495
"78",11.3864738887938
"79",10.108312090285
"80",10.0613709808345
"81",10.8117465156283
"82",10.3600516324141
"83",11.9227250188786
"84",11.6275699442783
"85",10.3657402300344
"86",8.97294807258117
"87",10.1545044919066
"88",9.2196774593243
"89",10.0741073318356
"90",10.2597129999729
"91",11.272954133714
"92",12.2229678148838
"93",12.8486674239009
"94",12.6946385236845
"95",12.8975033701507
"96",14.806530162197
"97",14.598202221372
"98",12.8424179822978
"99",12.6606539840143
"100",12.1808042949188
"101",10.0174572189682
"102",8.95671134096932
"103",12.4877520341743
"104",13.3458799692258
"105",16.3713770276348
"106",16.9776569728612
"107",13.8031187772989
"108",13.5413554396015
"109",14.0413031643284
"110",14.2070452334138
"111",15.0241522850336
"112",11.9255424976591
"113",12.4963932500221
"114",12.4864761500096
"115",11.6460537096588
"116",10.7256560094
"117",12.2021393361217
"118",13.3730731614737
"119",12.4933739439385
"120",11.2654751784423
"121",11.3717738339498
"122",12.0184694357384
"123",12.6812790921751
"124",11.9044705010379
"125",11.7972545400911
"126",14.1419685506242
"127",14.5289556722373
"128",12.5509812959588
"129",12.4635794189314
"130",12.5547920853471
"131",11.6887201253291
"132",10.8238269857884
"133",8.7102286786884
"134",8.76839348104946
"135",8.78863214183751
"136",8.04284483396796
"137",8.97830211509878
"138",10.2322694761827
"139",9.06614607718697
"140",11.3400707611695
"141",11.7722941678782
"142",13.6511606567879
"143",13.0455144779674
"144",12.9543238239797
