"","x"
"1",7.94467922689945
"2",8.96579446750493
"3",7.53604259788108
"4",6.66114337430586
"5",6.54712289265886
"6",9.04775110983021
"7",9.73632358367595
"8",11.5158799724221
"9",11.9497787539633
"10",13.0081177110225
"11",13.3957274131633
"12",13.9012270103099
"13",13.742181170224
"14",15.1415381351805
"15",12.8327250330878
"16",11.1418386239313
"17",12.1998023599649
"18",11.8080038639035
"19",9.25521455656955
"20",8.77496822486977
"21",9.78624019409666
"22",9.46516130422155
"23",8.50824964194743
"24",6.91175412427815
"25",6.42332877667795
"26",9.75388600221296
"27",10.4627020205449
"28",10.210011573097
"29",11.1952472791412
"30",11.8719702275733
"31",14.3853007873098
"32",12.2080428734172
"33",11.7786724499145
"34",12.6095558299737
"35",11.523902876225
"36",12.179530810864
"37",11.6466759167933
"38",10.5608731751831
"39",8.26412817378226
"40",9.88555186147419
"41",8.93851330535815
"42",9.19679236989465
"43",8.14215234779519
"44",9.14755818978657
"45",8.88395872651768
"46",10.2427659449162
"47",12.7229694656039
"48",14.0180754862937
"49",14.1696238659565
"50",16.1932556143161
"51",16.4206794611927
"52",19.177413796904
"53",17.8338933671729
"54",17.0292667537775
"55",15.8706295862438
"56",14.303589726901
"57",12.7646307776826
"58",10.1183575552752
"59",10.4660905682571
"60",9.2893935242016
"61",8.86337926710292
"62",7.18338980408984
"63",8.17063456184517
"64",10.1718339217686
"65",11.3288508116349
"66",11.6624618502978
"67",12.1839615401514
"68",12.8263703640291
"69",14.1723549102064
"70",14.0791298516237
"71",13.9610425221367
"72",14.2562683552641
"73",11.0266068226548
"74",10.6909641221433
"75",9.06637056075704
"76",10.805058965536
"77",11.7224732501119
"78",11.444253637482
"79",9.47482195658758
"80",8.5242153131372
"81",6.22765299501953
"82",8.58248734848649
"83",6.52964281402014
"84",6.83536115054132
"85",9.18177700585223
"86",7.98855344215716
"87",8.04799263807305
"88",7.59669762963001
"89",8.54717771708817
"90",10.1432506686997
"91",11.0068697203505
"92",11.847646403103
"93",11.536868573297
"94",13.6984020027739
"95",16.1337782543901
"96",17.2330976590402
"97",14.1665260940207
"98",14.7843117184693
"99",15.8504455170612
"100",15.7946195484787
"101",13.4574295167231
"102",12.8411768146683
"103",11.5105322688085
"104",12.0094886695365
"105",11.8306413083691
"106",12.0103547167629
"107",13.5814280823719
"108",13.4615358913286
"109",13.9638360326895
"110",13.2384228032538
"111",14.4815788405866
"112",14.43034573076
"113",13.7101784737713
"114",11.450074868228
"115",10.0539525546633
"116",8.74625297130846
"117",10.0025377254724
"118",9.20375621852091
"119",8.24512277599056
"120",9.42461407610708
"121",9.63154331107999
"122",10.4993130463427
"123",7.97109807590931
"124",6.63858682708358
"125",7.35510651860233
"126",7.68042980419725
"127",7.12683819626777
"128",6.88841060075544
"129",6.56434665786624
"130",4.86819051339547
"131",6.17051442783381
"132",8.68663218494086
"133",11.3704780977255
"134",10.0493024426699
"135",10.6125507271339
"136",11.2129412039948
"137",11.3669416338647
"138",11.0815116198766
"139",10.6518180009913
"140",12.837883341459
"141",13.9352257573204
"142",12.3935824330037
"143",10.9937173718435
"144",12.2145651587791
